timestamp,voltage_V,temperature_K
2025-01-01T12:28:20,2.851,313.85
2025-01-01T12:28:25,5.080,378.15
2025-01-01T12:28:30,5.177,380.95
2025-01-01T12:28:35,5.209,381.87
2025-01-01T12:28:40,5.282,383.98
2025-01-01T12:28:45,5.000,375.84
2025-01-01T12:28:50,5.000,375.84
2025-01-01T12:28:55,5.572,392.34
2025-01-01T12:29:00,5.497,390.18
2025-01-01T12:29:05,5.000,375.84
2025-01-01T12:29:10,5.000,375.84
2025-01-01T12:29:15,5.000,375.84
2025-01-01T12:29:25,5.000,375.84
2025-01-01T12:29:30,5.000,375.84
2025-01-01T12:29:35,5.000,375.84
2025-01-01T12:29:40,5.286,384.09
2025-01-01T12:29:45,5.000,375.84
2025-01-01T12:29:50,5.202,381.67
2025-01-01T12:29:55,5.000,375.84
