timestamp,voltage_V,temperature_K
2025-01-01T12:36:25,4.688,366.84
2025-01-01T12:36:30,4.741,368.37
2025-01-01T12:36:35,4.963,374.77
2025-01-01T12:36:40,4.954,374.52
2025-01-01T12:36:45,5.071,377.89
2025-01-01T12:36:50,5.096,378.61
2025-01-01T12:37:00,5.258,383.28
2025-01-01T12:37:05,5.478,389.63
2025-01-01T12:37:10,5.453,388.91
2025-01-01T12:37:15,5.580,392.57
2025-01-01T12:37:20,5.662,394.94
2025-01-01T12:37:25,5.589,392.83
2025-01-01T12:37:30,5.614,393.55
2025-01-01T12:37:35,5.539,391.39
2025-01-01T12:37:40,5.632,394.07
2025-01-01T12:37:50,5.412,387.73
2025-01-01T12:37:55,5.419,387.93
2025-01-01T12:38:00,5.337,385.56
2025-01-01T12:38:05,5.315,384.93
2025-01-01T12:38:10,5.224,382.30
2025-01-01T12:38:15,5.134,379.71
2025-01-01T12:38:25,4.969,374.95
2025-01-01T12:38:35,4.700,367.19
2025-01-01T12:38:40,4.733,368.14
2025-01-01T12:38:45,4.562,363.21
2025-01-01T12:38:50,4.481,360.87
2025-01-01T12:38:55,4.421,359.14
2025-01-01T12:39:00,4.361,357.41
2025-01-01T12:39:05,4.474,360.67
2025-01-01T12:39:10,4.488,361.07
2025-01-01T12:39:15,4.349,357.06
2025-01-01T12:39:20,4.484,360.96
2025-01-01T12:39:30,4.484,360.96
2025-01-01T12:39:35,4.676,366.50
2025-01-01T12:39:40,4.659,366.01
2025-01-01T12:39:50,4.838,371.17
2025-01-01T12:39:55,4.824,370.77
2025-01-01T12:40:00,5.052,377.34
2025-01-01T12:40:05,8.427,474.70
2025-01-01T12:40:10,5.202,381.67
2025-01-01T12:40:15,5.315,384.93
2025-01-01T12:40:20,5.292,384.27
2025-01-01T12:40:25,5.495,390.12
2025-01-01T12:40:30,5.387,387.01
2025-01-01T12:40:35,5.622,393.78
2025-01-01T12:40:45,5.603,393.24
2025-01-01T12:40:50,5.556,391.88
2025-01-01T12:40:55,5.543,391.51
2025-01-01T12:41:00,5.627,393.93
2025-01-01T12:41:05,5.627,393.93
2025-01-01T12:41:10,5.399,387.35
2025-01-01T12:41:15,5.391,387.12
2025-01-01T12:41:20,5.399,387.35
2025-01-01T12:41:25,5.316,384.96
2025-01-01T12:41:30,5.275,383.77
2025-01-01T12:41:35,5.194,381.44
2025-01-01T12:41:40,5.063,377.66
2025-01-01T12:41:45,8.409,474.18
2025-01-01T12:41:50,4.771,369.24
2025-01-01T12:41:55,8.013,462.76
2025-01-01T12:42:00,4.691,366.93
2025-01-01T12:42:05,4.500,361.42
2025-01-01T12:42:10,4.542,362.63
2025-01-01T12:42:15,4.539,362.54
2025-01-01T12:42:20,4.364,357.50
2025-01-01T12:42:25,4.441,359.72
2025-01-01T12:42:30,4.417,359.02
2025-01-01T12:42:35,4.430,359.40
2025-01-01T12:42:40,4.515,361.85
2025-01-01T12:42:45,2.684,309.03
2025-01-01T12:42:50,4.421,359.14
2025-01-01T12:42:55,4.558,363.09
2025-01-01T12:43:00,4.728,368.00
2025-01-01T12:43:05,4.685,366.76
2025-01-01T12:43:10,4.897,372.87
2025-01-01T12:43:15,4.913,373.33
2025-01-01T12:43:20,8.964,490.19
2025-01-01T12:43:25,5.003,375.93
2025-01-01T12:43:30,5.183,381.12
2025-01-01T12:43:35,5.238,382.71
2025-01-01T12:43:40,5.421,387.99
2025-01-01T12:43:45,5.457,389.02
2025-01-01T12:43:50,5.489,389.95
2025-01-01T12:43:55,5.592,392.92
2025-01-01T12:44:00,5.569,392.26
2025-01-01T12:44:05,5.610,393.44
2025-01-01T12:44:10,3.036,319.19
2025-01-01T12:44:20,5.643,394.39
2025-01-01T12:44:25,5.587,392.77
2025-01-01T12:44:30,5.424,388.07
2025-01-01T12:44:35,5.386,386.98
2025-01-01T12:44:40,5.335,385.51
2025-01-01T12:44:45,5.372,386.57
2025-01-01T12:44:50,5.172,380.80
2025-01-01T12:44:55,5.127,379.51
