tiempo,voltaje
2025-01-01T00:21:05,4.573
2025-01-01T00:21:10,4.509
2025-01-01T00:21:15,4.537
2025-01-01T00:21:20,4.515
2025-01-01T00:21:25,4.540
2025-01-01T00:21:30,4.583
2025-01-01T00:21:35,4.585
2025-01-01T00:21:40,4.569
2025-01-01T00:21:45,4.607
2025-01-01T00:21:50,4.673
2025-01-01T00:21:55,4.677
2025-01-01T00:22:00,4.809
2025-01-01T00:22:05,4.803
2025-01-01T00:22:10,4.855
2025-01-01T00:22:15,4.932
2025-01-01T00:22:20,5.034
2025-01-01T00:22:25,5.065
2025-01-01T00:22:30,5.114
2025-01-01T00:22:35,5.195
2025-01-01T00:22:40,5.294
2025-01-01T00:22:45,5.301
2025-01-01T00:22:50,5.317
2025-01-01T00:22:55,5.367
2025-01-01T00:23:00,5.408
2025-01-01T00:23:05,2.786
2025-01-01T00:23:10,5.489
2025-01-01T00:23:15,5.436
2025-01-01T00:23:20,5.479
2025-01-01T00:23:25,5.529
2025-01-01T00:23:30,7.803
2025-01-01T00:23:35,5.449
2025-01-01T00:23:40,5.476
2025-01-01T00:23:45,5.466
2025-01-01T00:23:50,5.442
2025-01-01T00:23:55,5.381
2025-01-01T00:24:00,5.284
2025-01-01T00:24:05,5.203
2025-01-01T00:24:10,5.223
2025-01-01T00:24:15,5.155
2025-01-01T00:24:20,5.101
2025-01-01T00:24:25,4.959
2025-01-01T00:24:30,4.938
2025-01-01T00:24:35,4.918
2025-01-01T00:24:40,4.759
2025-01-01T00:24:45,4.799
2025-01-01T00:24:50,4.676
2025-01-01T00:24:55,4.708
2025-01-01T00:25:00,4.588
2025-01-01T00:25:05,4.578
2025-01-01T00:25:10,3.056
2025-01-01T00:25:15,4.486
2025-01-01T00:25:20,4.519
2025-01-01T00:25:25,4.461
2025-01-01T00:25:30,4.531
2025-01-01T00:25:35,4.483
2025-01-01T00:25:40,4.484
2025-01-01T00:25:45,4.603
2025-01-01T00:25:50,4.596
2025-01-01T00:25:55,4.587
2025-01-01T00:26:00,4.600
2025-01-01T00:26:05,8.147
2025-01-01T00:26:10,3.183
2025-01-01T00:26:15,4.793
2025-01-01T00:26:20,4.893
2025-01-01T00:26:25,4.923
2025-01-01T00:26:30,4.970
2025-01-01T00:26:35,5.084
2025-01-01T00:26:40,5.112
2025-01-01T00:26:45,5.185
2025-01-01T00:26:50,5.282
2025-01-01T00:26:55,5.312
2025-01-01T00:27:00,5.318
2025-01-01T00:27:05,5.333
2025-01-01T00:27:10,5.439
2025-01-01T00:27:15,5.424
2025-01-01T00:27:20,5.523
2025-01-01T00:27:25,5.449
2025-01-01T00:27:30,5.547
2025-01-01T00:27:35,5.535
2025-01-01T00:27:40,5.510
2025-01-01T00:27:45,5.502
2025-01-01T00:27:50,5.512
2025-01-01T00:27:55,5.412
2025-01-01T00:28:00,5.329
2025-01-01T00:28:05,5.351
2025-01-01T00:28:10,5.321
2025-01-01T00:28:15,5.245
2025-01-01T00:28:20,5.233
2025-01-01T00:28:25,5.125
2025-01-01T00:28:30,5.104
2025-01-01T00:28:35,4.962
2025-01-01T00:28:40,4.893
2025-01-01T00:28:45,4.913
2025-01-01T00:28:50,4.778
2025-01-01T00:28:55,4.739
2025-01-01T00:29:00,4.689
2025-01-01T00:29:05,4.635
2025-01-01T00:29:10,4.595
2025-01-01T00:29:15,4.553
2025-01-01T00:29:20,4.544
2025-01-01T00:29:25,4.535
2025-01-01T00:29:30,4.457
2025-01-01T00:29:35,4.501
2025-01-01T00:29:40,4.487
2025-01-01T00:29:45,4.455
2025-01-01T00:29:50,4.481
2025-01-01T00:29:55,4.537
2025-01-01T00:30:00,4.627
2025-01-01T00:30:05,4.593
2025-01-01T00:30:10,4.691
2025-01-01T00:30:15,4.722
2025-01-01T00:30:20,3.157
2025-01-01T00:30:25,4.776
2025-01-01T00:30:30,4.874
2025-01-01T00:30:35,4.888
