tiempo,voltaje
2025-01-01T00:48:55,5.260
2025-01-01T00:49:00,5.354
2025-01-01T00:49:05,5.337
2025-01-01T00:49:10,5.481
2025-01-01T00:49:15,5.413
2025-01-01T00:49:20,5.488
2025-01-01T00:49:25,5.515
2025-01-01T00:49:30,5.556
2025-01-01T00:49:35,5.479
2025-01-01T00:49:40,5.537
2025-01-01T00:49:45,5.518
2025-01-01T00:49:50,5.433
2025-01-01T00:49:55,5.432
2025-01-01T00:50:00,5.402
2025-01-01T00:50:05,5.353
2025-01-01T00:50:10,5.262
2025-01-01T00:50:15,5.288
2025-01-01T00:50:20,5.213
2025-01-01T00:50:25,5.139
2025-01-01T00:50:30,5.048
2025-01-01T00:50:35,4.958
2025-01-01T00:50:40,4.882
2025-01-01T00:50:45,4.887
2025-01-01T00:50:50,4.845
2025-01-01T00:50:55,4.732
2025-01-01T00:51:00,4.737
2025-01-01T00:51:05,4.715
2025-01-01T00:51:10,7.831
2025-01-01T00:51:15,4.547
2025-01-01T00:51:20,4.596
2025-01-01T00:51:25,4.494
2025-01-01T00:51:30,4.535
2025-01-01T00:51:35,4.487
2025-01-01T00:51:40,7.570
2025-01-01T00:51:45,4.472
2025-01-01T00:51:50,4.481
2025-01-01T00:51:55,4.499
2025-01-01T00:52:00,4.618
2025-01-01T00:52:05,4.583
2025-01-01T00:52:10,4.685
2025-01-01T00:52:15,4.733
2025-01-01T00:52:20,4.720
2025-01-01T00:52:25,4.790
2025-01-01T00:52:30,4.892
2025-01-01T00:52:35,4.971
