tiempo,voltaje
2025-01-01T00:36:30,4.846
2025-01-01T00:36:35,4.750
2025-01-01T00:36:40,4.667
2025-01-01T00:36:45,4.650
2025-01-01T00:36:50,4.625
2025-01-01T00:36:55,4.563
2025-01-01T00:37:00,4.526
2025-01-01T00:37:05,4.546
2025-01-01T00:37:10,4.554
2025-01-01T00:37:15,4.485
2025-01-01T00:37:20,8.106
2025-01-01T00:37:25,4.550
2025-01-01T00:37:30,4.577
2025-01-01T00:37:35,4.582
2025-01-01T00:37:40,4.584
2025-01-01T00:37:45,4.670
2025-01-01T00:37:50,4.695
2025-01-01T00:37:55,4.750
2025-01-01T00:38:00,4.746
2025-01-01T00:38:05,4.803
2025-01-01T00:38:10,4.846
2025-01-01T00:38:15,4.976
2025-01-01T00:38:20,4.965
2025-01-01T00:38:25,5.113
2025-01-01T00:38:30,5.170
2025-01-01T00:38:35,8.323
2025-01-01T00:38:40,5.294
2025-01-01T00:38:45,5.283
2025-01-01T00:38:50,5.368
2025-01-01T00:38:55,5.424
2025-01-01T00:39:00,5.446
2025-01-01T00:39:05,5.435
2025-01-01T00:39:10,5.513
2025-01-01T00:39:15,3.085
2025-01-01T00:39:20,5.515
2025-01-01T00:39:25,5.455
2025-01-01T00:39:30,5.507
2025-01-01T00:39:35,5.425
2025-01-01T00:39:40,5.454
2025-01-01T00:39:45,5.462
2025-01-01T00:39:50,5.427
2025-01-01T00:39:55,5.377
2025-01-01T00:40:00,5.291
2025-01-01T00:40:05,5.212
2025-01-01T00:40:10,5.223
2025-01-01T00:40:15,5.088
2025-01-01T00:40:20,5.024
2025-01-01T00:40:25,5.053
2025-01-01T00:40:30,4.904
2025-01-01T00:40:35,4.926
2025-01-01T00:40:40,4.831
2025-01-01T00:40:45,4.816
2025-01-01T00:40:50,4.730
2025-01-01T00:40:55,4.646
2025-01-01T00:41:00,4.586
2025-01-01T00:41:05,4.562
2025-01-01T00:41:10,4.502
2025-01-01T00:41:15,4.517
2025-01-01T00:41:20,4.503
2025-01-01T00:41:25,4.455
2025-01-01T00:41:30,4.464
2025-01-01T00:41:35,4.543
2025-01-01T00:41:40,4.524
2025-01-01T00:41:45,4.590
2025-01-01T00:41:50,4.637
2025-01-01T00:41:55,4.636
2025-01-01T00:42:00,4.647
2025-01-01T00:42:05,4.681
2025-01-01T00:42:10,4.773
2025-01-01T00:42:15,4.800
2025-01-01T00:42:20,2.894
2025-01-01T00:42:25,4.960
2025-01-01T00:42:30,5.026
2025-01-01T00:42:35,5.091
2025-01-01T00:42:40,5.076
2025-01-01T00:42:45,5.164
2025-01-01T00:42:50,5.290
2025-01-01T00:42:55,5.347
2025-01-01T00:43:00,5.354
2025-01-01T00:43:05,5.331
2025-01-01T00:43:10,5.437
2025-01-01T00:43:15,5.440
2025-01-01T00:43:20,5.532
2025-01-01T00:43:25,5.501
2025-01-01T00:43:30,5.499
2025-01-01T00:43:35,5.544
2025-01-01T00:43:40,5.469
2025-01-01T00:43:45,5.433
2025-01-01T00:43:50,5.398
2025-01-01T00:43:55,5.467
2025-01-01T00:44:00,5.415
2025-01-01T00:44:05,5.316
2025-01-01T00:44:10,5.307
2025-01-01T00:44:15,5.213
2025-01-01T00:44:20,5.231
2025-01-01T00:44:25,5.184
2025-01-01T00:44:30,5.021
2025-01-01T00:44:35,5.019
2025-01-01T00:44:40,4.884
2025-01-01T00:44:45,3.124
2025-01-01T00:44:50,4.808
2025-01-01T00:44:55,4.810
2025-01-01T00:45:00,4.689
2025-01-01T00:45:05,4.656
2025-01-01T00:45:10,4.656
2025-01-01T00:45:15,4.533
2025-01-01T00:45:20,4.592
2025-01-01T00:45:25,4.485
2025-01-01T00:45:30,4.482
2025-01-01T00:45:35,4.511
2025-01-01T00:45:40,4.558
2025-01-01T00:45:45,4.517
2025-01-01T00:45:50,4.474
2025-01-01T00:45:55,4.569
2025-01-01T00:46:00,4.521
2025-01-01T00:46:05,4.636
2025-01-01T00:46:10,4.669
2025-01-01T00:46:15,4.747
2025-01-01T00:46:20,4.709
2025-01-01T00:46:25,4.835
2025-01-01T00:46:30,4.930
2025-01-01T00:46:35,4.878
