tiempo,voltaje
2025-01-01T00:15:45,5.438
2025-01-01T00:15:50,5.483
2025-01-01T00:15:55,5.453
2025-01-01T00:16:00,5.391
2025-01-01T00:16:05,5.335
2025-01-01T00:16:10,5.248
2025-01-01T00:16:15,5.254
2025-01-01T00:16:20,5.143
2025-01-01T00:16:25,5.131
2025-01-01T00:16:30,5.122
2025-01-01T00:16:35,4.995
2025-01-01T00:16:40,4.977
2025-01-01T00:16:45,4.902
2025-01-01T00:16:50,4.789
2025-01-01T00:16:55,4.817
2025-01-01T00:17:00,4.712
2025-01-01T00:17:05,4.708
2025-01-01T00:17:10,4.660
2025-01-01T00:17:15,4.551
2025-01-01T00:17:20,4.537
2025-01-01T00:17:25,4.525
2025-01-01T00:17:30,4.483
2025-01-01T00:17:35,4.511
2025-01-01T00:17:40,4.500
2025-01-01T00:17:45,4.513
2025-01-01T00:17:50,4.531
2025-01-01T00:17:55,4.542
2025-01-01T00:18:00,4.540
2025-01-01T00:18:05,4.623
2025-01-01T00:18:10,4.691
2025-01-01T00:18:15,4.735
2025-01-01T00:18:20,4.796
2025-01-01T00:18:25,4.836
2025-01-01T00:18:30,4.933
2025-01-01T00:18:35,4.882
