tiempo,voltaje
2025-01-01T00:38:55,5.291
2025-01-01T00:39:00,5.381
2025-01-01T00:39:05,5.354
2025-01-01T00:39:10,5.364
2025-01-01T00:39:15,5.506
2025-01-01T00:39:20,5.451
2025-01-01T00:39:25,5.442
2025-01-01T00:39:30,5.476
2025-01-01T00:39:35,5.542
2025-01-01T00:39:40,5.434
2025-01-01T00:39:45,5.508
2025-01-01T00:39:50,5.441
2025-01-01T00:39:55,5.407
2025-01-01T00:40:00,5.401
2025-01-01T00:40:05,5.291
2025-01-01T00:40:10,2.862
2025-01-01T00:40:15,5.294
2025-01-01T00:40:20,5.219
2025-01-01T00:40:25,5.074
2025-01-01T00:40:30,5.091
2025-01-01T00:40:35,5.053
2025-01-01T00:40:40,4.984
2025-01-01T00:40:45,4.860
2025-01-01T00:40:50,4.800
2025-01-01T00:40:55,4.766
2025-01-01T00:41:00,4.731
2025-01-01T00:41:05,4.715
2025-01-01T00:41:10,4.568
2025-01-01T00:41:15,4.631
2025-01-01T00:41:20,4.603
2025-01-01T00:41:25,4.554
2025-01-01T00:41:30,4.491
2025-01-01T00:41:35,4.523
2025-01-01T00:41:40,4.449
2025-01-01T00:41:45,4.507
2025-01-01T00:41:50,4.479
2025-01-01T00:41:55,4.569
2025-01-01T00:42:00,4.553
2025-01-01T00:42:05,4.651
2025-01-01T00:42:10,4.695
2025-01-01T00:42:15,4.654
2025-01-01T00:42:20,4.754
2025-01-01T00:42:25,4.864
2025-01-01T00:42:30,4.930
2025-01-01T00:42:35,4.910
