tiempo,voltaje
2025-01-01T00:30:30,4.977
2025-01-01T00:30:35,4.908
2025-01-01T00:30:40,4.848
2025-01-01T00:30:45,3.163
2025-01-01T00:30:50,4.709
2025-01-01T00:30:55,4.654
2025-01-01T00:31:00,4.592
2025-01-01T00:31:05,4.593
2025-01-01T00:31:10,4.600
2025-01-01T00:31:15,4.495
2025-01-01T00:31:20,4.473
2025-01-01T00:31:25,4.545
2025-01-01T00:31:30,4.455
2025-01-01T00:31:35,4.488
2025-01-01T00:31:40,4.498
2025-01-01T00:31:45,3.170
2025-01-01T00:31:50,4.575
2025-01-01T00:31:55,4.599
2025-01-01T00:32:00,4.617
2025-01-01T00:32:05,4.720
2025-01-01T00:32:10,4.819
2025-01-01T00:32:15,4.763
2025-01-01T00:32:20,4.900
2025-01-01T00:32:25,4.892
2025-01-01T00:32:30,5.058
2025-01-01T00:32:35,5.093
2025-01-01T00:32:40,5.117
2025-01-01T00:32:45,5.207
2025-01-01T00:32:50,5.197
2025-01-01T00:32:55,5.292
2025-01-01T00:33:00,5.318
2025-01-01T00:33:05,5.348
2025-01-01T00:33:10,5.404
2025-01-01T00:33:15,5.425
2025-01-01T00:33:20,5.525
2025-01-01T00:33:25,5.439
2025-01-01T00:33:30,5.474
2025-01-01T00:33:35,7.879
2025-01-01T00:33:40,8.276
2025-01-01T00:33:45,5.444
2025-01-01T00:33:50,5.471
2025-01-01T00:33:55,5.409
2025-01-01T00:34:00,5.385
2025-01-01T00:34:05,5.356
2025-01-01T00:34:10,5.311
2025-01-01T00:34:15,5.244
2025-01-01T00:34:20,5.224
2025-01-01T00:34:25,5.169
2025-01-01T00:34:30,5.061
2025-01-01T00:34:35,5.009
2025-01-01T00:34:40,4.956
2025-01-01T00:34:45,4.900
2025-01-01T00:34:50,4.800
2025-01-01T00:34:55,4.708
2025-01-01T00:35:00,4.671
2025-01-01T00:35:05,4.704
2025-01-01T00:35:10,4.651
2025-01-01T00:35:15,4.585
2025-01-01T00:35:20,4.538
2025-01-01T00:35:25,4.549
2025-01-01T00:35:30,4.481
2025-01-01T00:35:35,4.449
2025-01-01T00:35:40,4.554
2025-01-01T00:35:45,4.461
2025-01-01T00:35:50,4.528
2025-01-01T00:35:55,4.551
2025-01-01T00:36:00,4.593
2025-01-01T00:36:05,4.645
2025-01-01T00:36:10,4.610
2025-01-01T00:36:15,4.689
2025-01-01T00:36:20,4.779
2025-01-01T00:36:25,4.776
2025-01-01T00:36:30,4.864
2025-01-01T00:36:35,4.896
