tiempo,voltaje
2025-01-01T00:49:00,4.668
2025-01-01T00:49:05,4.578
2025-01-01T00:49:10,4.560
2025-01-01T00:49:15,4.544
2025-01-01T00:49:20,4.533
2025-01-01T00:49:25,4.478
2025-01-01T00:49:30,4.456
2025-01-01T00:49:35,4.534
2025-01-01T00:49:40,4.564
2025-01-01T00:49:45,4.572
2025-01-01T00:49:50,4.636
2025-01-01T00:49:55,4.654
2025-01-01T00:50:00,4.686
2025-01-01T00:50:05,4.730
2025-01-01T00:50:10,4.803
2025-01-01T00:50:15,4.814
2025-01-01T00:50:20,4.934
2025-01-01T00:50:25,4.979
2025-01-01T00:50:30,5.006
2025-01-01T00:50:35,5.084
2025-01-01T00:50:40,5.155
2025-01-01T00:50:45,5.187
2025-01-01T00:50:50,5.264
2025-01-01T00:50:55,5.337
2025-01-01T00:51:00,5.298
2025-01-01T00:51:05,5.395
2025-01-01T00:51:10,5.464
2025-01-01T00:51:15,5.447
2025-01-01T00:51:20,5.432
2025-01-01T00:51:25,5.466
2025-01-01T00:51:30,5.465
2025-01-01T00:51:35,8.076
2025-01-01T00:51:40,5.513
2025-01-01T00:51:45,5.433
2025-01-01T00:51:50,5.444
2025-01-01T00:51:55,5.473
2025-01-01T00:52:00,5.442
2025-01-01T00:52:05,5.289
2025-01-01T00:52:10,5.312
2025-01-01T00:52:15,5.297
2025-01-01T00:52:20,2.993
2025-01-01T00:52:25,5.147
2025-01-01T00:52:30,5.081
2025-01-01T00:52:35,5.023
2025-01-01T00:52:40,4.956
2025-01-01T00:52:45,4.919
2025-01-01T00:52:50,4.789
2025-01-01T00:52:55,4.743
2025-01-01T00:53:00,4.656
2025-01-01T00:53:05,4.678
2025-01-01T00:53:10,4.558
2025-01-01T00:53:15,4.587
2025-01-01T00:53:20,4.577
2025-01-01T00:53:25,4.486
2025-01-01T00:53:30,4.526
2025-01-01T00:53:35,4.510
2025-01-01T00:53:40,4.449
2025-01-01T00:53:45,4.544
2025-01-01T00:53:50,8.036
2025-01-01T00:53:55,4.585
2025-01-01T00:54:00,4.580
2025-01-01T00:54:05,4.640
2025-01-01T00:54:10,4.613
2025-01-01T00:54:15,4.762
2025-01-01T00:54:20,4.721
2025-01-01T00:54:25,4.778
2025-01-01T00:54:30,4.912
2025-01-01T00:54:35,4.893
