tiempo,voltaje
2025-01-01T00:44:10,4.762
2025-01-01T00:44:15,4.840
2025-01-01T00:44:20,4.840
2025-01-01T00:44:25,4.972
2025-01-01T00:44:30,5.024
2025-01-01T00:44:35,5.096
2025-01-01T00:44:40,5.088
2025-01-01T00:44:45,5.128
2025-01-01T00:44:50,5.268
2025-01-01T00:44:55,5.249
2025-01-01T00:45:00,5.316
2025-01-01T00:45:05,5.391
2025-01-01T00:45:10,5.453
2025-01-01T00:45:15,5.396
2025-01-01T00:45:20,5.487
2025-01-01T00:45:25,5.524
2025-01-01T00:45:30,5.557
2025-01-01T00:45:35,5.446
2025-01-01T00:45:40,5.506
2025-01-01T00:45:45,5.421
2025-01-01T00:45:50,5.407
2025-01-01T00:45:55,5.451
2025-01-01T00:46:00,5.443
2025-01-01T00:46:05,5.401
2025-01-01T00:46:10,5.341
2025-01-01T00:46:15,5.245
2025-01-01T00:46:20,5.166
2025-01-01T00:46:25,5.159
2025-01-01T00:46:30,5.083
2025-01-01T00:46:35,5.002
2025-01-01T00:46:40,4.917
2025-01-01T00:46:45,4.914
2025-01-01T00:46:50,4.768
2025-01-01T00:46:55,4.799
2025-01-01T00:47:00,4.654
2025-01-01T00:47:05,4.655
2025-01-01T00:47:10,4.599
2025-01-01T00:47:15,4.588
2025-01-01T00:47:20,4.535
2025-01-01T00:47:25,4.524
2025-01-01T00:47:30,4.502
2025-01-01T00:47:35,4.500
2025-01-01T00:47:40,4.540
2025-01-01T00:47:45,4.464
2025-01-01T00:47:50,4.480
2025-01-01T00:47:55,4.591
2025-01-01T00:48:00,4.543
2025-01-01T00:48:05,4.644
2025-01-01T00:48:10,4.642
2025-01-01T00:48:15,4.718
2025-01-01T00:48:20,4.714
2025-01-01T00:48:25,4.761
2025-01-01T00:48:30,4.860
2025-01-01T00:48:35,4.914
