tiempo,voltaje
2025-01-01T00:33:20,5.537
2025-01-01T00:33:25,5.484
2025-01-01T00:33:30,5.510
2025-01-01T00:33:35,5.514
2025-01-01T00:33:40,5.501
2025-01-01T00:33:45,5.362
2025-01-01T00:33:50,5.343
2025-01-01T00:33:55,5.329
2025-01-01T00:34:00,5.257
2025-01-01T00:34:05,5.219
2025-01-01T00:34:10,5.234
2025-01-01T00:34:15,5.178
2025-01-01T00:34:20,5.121
2025-01-01T00:34:25,7.904
2025-01-01T00:34:30,4.893
2025-01-01T00:34:35,4.860
2025-01-01T00:34:40,4.762
2025-01-01T00:34:45,4.798
2025-01-01T00:34:50,4.749
2025-01-01T00:34:55,4.626
2025-01-01T00:35:00,4.602
2025-01-01T00:35:05,4.564
2025-01-01T00:35:10,4.553
2025-01-01T00:35:15,4.521
2025-01-01T00:35:20,4.495
2025-01-01T00:35:25,4.542
2025-01-01T00:35:30,4.561
2025-01-01T00:35:35,4.465
2025-01-01T00:35:40,4.466
2025-01-01T00:35:45,4.546
2025-01-01T00:35:50,4.637
2025-01-01T00:35:55,4.632
2025-01-01T00:36:00,4.652
2025-01-01T00:36:05,4.719
2025-01-01T00:36:10,4.721
2025-01-01T00:36:15,4.822
2025-01-01T00:36:20,4.858
2025-01-01T00:36:25,4.950
2025-01-01T00:36:30,5.042
2025-01-01T00:36:35,5.063
2025-01-01T00:36:40,5.130
2025-01-01T00:36:45,5.241
2025-01-01T00:36:50,5.265
2025-01-01T00:36:55,5.292
2025-01-01T00:37:00,5.299
2025-01-01T00:37:05,5.443
2025-01-01T00:37:10,5.456
2025-01-01T00:37:15,5.402
2025-01-01T00:37:20,5.426
2025-01-01T00:37:25,5.520
2025-01-01T00:37:30,5.448
2025-01-01T00:37:35,5.535
2025-01-01T00:37:40,5.437
2025-01-01T00:37:45,5.509
2025-01-01T00:37:50,5.454
2025-01-01T00:37:55,5.450
2025-01-01T00:38:00,5.441
2025-01-01T00:38:05,8.249
2025-01-01T00:38:10,5.321
2025-01-01T00:38:15,5.188
2025-01-01T00:38:20,5.144
2025-01-01T00:38:25,5.183
2025-01-01T00:38:30,5.078
2025-01-01T00:38:35,4.950
2025-01-01T00:38:40,4.980
2025-01-01T00:38:45,4.832
2025-01-01T00:38:50,2.805
2025-01-01T00:38:55,4.770
2025-01-01T00:39:00,4.700
2025-01-01T00:39:05,4.629
2025-01-01T00:39:10,4.613
2025-01-01T00:39:15,4.621
2025-01-01T00:39:20,4.498
2025-01-01T00:39:25,4.577
2025-01-01T00:39:30,4.508
2025-01-01T00:39:35,4.533
2025-01-01T00:39:40,4.494
2025-01-01T00:39:45,4.474
2025-01-01T00:39:50,4.506
2025-01-01T00:39:55,4.578
2025-01-01T00:40:00,4.538
2025-01-01T00:40:05,4.591
2025-01-01T00:40:10,4.688
2025-01-01T00:40:15,4.692
2025-01-01T00:40:20,4.756
2025-01-01T00:40:25,7.949
2025-01-01T00:40:30,4.897
2025-01-01T00:40:35,4.959
