tiempo,voltaje
2025-01-01T00:29:10,5.479
2025-01-01T00:29:15,3.072
2025-01-01T00:29:20,5.509
2025-01-01T00:29:25,5.531
2025-01-01T00:29:30,5.524
2025-01-01T00:29:35,5.530
2025-01-01T00:29:40,5.504
2025-01-01T00:29:45,5.531
2025-01-01T00:29:50,5.414
2025-01-01T00:29:55,5.385
2025-01-01T00:30:00,5.387
2025-01-01T00:30:05,5.334
2025-01-01T00:30:10,5.250
2025-01-01T00:30:15,5.211
2025-01-01T00:30:20,5.209
2025-01-01T00:30:25,5.083
2025-01-01T00:30:30,5.009
2025-01-01T00:30:35,5.014
2025-01-01T00:30:40,4.936
2025-01-01T00:30:45,4.859
2025-01-01T00:30:50,4.794
2025-01-01T00:30:55,4.721
2025-01-01T00:31:00,4.707
2025-01-01T00:31:05,4.662
2025-01-01T00:31:10,4.581
2025-01-01T00:31:15,4.558
2025-01-01T00:31:20,4.514
2025-01-01T00:31:25,4.528
2025-01-01T00:31:30,4.548
2025-01-01T00:31:35,4.442
2025-01-01T00:31:40,4.494
2025-01-01T00:31:45,4.523
2025-01-01T00:31:50,4.580
2025-01-01T00:31:55,4.526
2025-01-01T00:32:00,4.631
2025-01-01T00:32:05,4.620
2025-01-01T00:32:10,4.707
2025-01-01T00:32:15,4.691
2025-01-01T00:32:20,4.753
2025-01-01T00:32:25,4.864
2025-01-01T00:32:30,4.877
2025-01-01T00:32:35,4.897
