tiempo,voltaje
2025-01-01T00:12:05,4.746
2025-01-01T00:12:10,4.717
2025-01-01T00:12:15,4.793
2025-01-01T00:12:20,4.911
2025-01-01T00:12:25,4.985
2025-01-01T00:12:30,4.970
2025-01-01T00:12:35,5.096
2025-01-01T00:12:40,5.113
2025-01-01T00:12:45,5.143
2025-01-01T00:12:50,5.285
2025-01-01T00:12:55,5.331
2025-01-01T00:13:00,5.285
2025-01-01T00:13:05,5.365
2025-01-01T00:13:10,5.458
2025-01-01T00:13:15,5.490
2025-01-01T00:13:20,5.510
2025-01-01T00:13:25,5.536
2025-01-01T00:13:30,5.466
2025-01-01T00:13:35,5.494
2025-01-01T00:13:40,5.527
2025-01-01T00:13:45,5.418
2025-01-01T00:13:50,5.432
2025-01-01T00:13:55,5.478
2025-01-01T00:14:00,5.402
2025-01-01T00:14:05,5.400
2025-01-01T00:14:10,5.347
2025-01-01T00:14:15,5.297
2025-01-01T00:14:20,5.240
2025-01-01T00:14:25,5.077
2025-01-01T00:14:30,5.090
2025-01-01T00:14:35,5.013
2025-01-01T00:14:40,4.924
2025-01-01T00:14:45,4.846
2025-01-01T00:14:50,4.756
2025-01-01T00:14:55,4.764
2025-01-01T00:15:00,4.735
2025-01-01T00:15:05,4.641
2025-01-01T00:15:10,4.634
2025-01-01T00:15:15,4.556
2025-01-01T00:15:20,4.574
2025-01-01T00:15:25,4.502
2025-01-01T00:15:30,4.497
2025-01-01T00:15:35,4.456
2025-01-01T00:15:40,4.554
2025-01-01T00:15:45,4.557
2025-01-01T00:15:50,4.501
2025-01-01T00:15:55,4.488
2025-01-01T00:16:00,4.569
2025-01-01T00:16:05,4.633
2025-01-01T00:16:10,4.651
2025-01-01T00:16:15,4.703
2025-01-01T00:16:20,4.795
2025-01-01T00:16:25,4.766
2025-01-01T00:16:30,4.892
2025-01-01T00:16:35,4.976
