tiempo,voltaje
2025-01-01T00:21:10,5.518
2025-01-01T00:21:15,5.541
2025-01-01T00:21:20,5.489
2025-01-01T00:21:25,5.489
2025-01-01T00:21:30,5.464
2025-01-01T00:21:35,5.460
2025-01-01T00:21:40,5.501
2025-01-01T00:21:45,5.459
2025-01-01T00:21:50,5.440
2025-01-01T00:21:55,5.338
2025-01-01T00:22:00,5.335
2025-01-01T00:22:05,3.038
2025-01-01T00:22:10,5.161
2025-01-01T00:22:15,5.120
2025-01-01T00:22:20,5.062
2025-01-01T00:22:25,4.963
2025-01-01T00:22:30,4.969
2025-01-01T00:22:35,4.816
2025-01-01T00:22:40,4.784
2025-01-01T00:22:45,4.800
2025-01-01T00:22:50,8.349
2025-01-01T00:22:55,4.685
2025-01-01T00:23:00,4.618
2025-01-01T00:23:05,4.577
2025-01-01T00:23:10,4.607
2025-01-01T00:23:15,4.476
2025-01-01T00:23:20,4.557
2025-01-01T00:23:25,4.525
2025-01-01T00:23:30,4.558
2025-01-01T00:23:35,4.460
2025-01-01T00:23:40,4.563
2025-01-01T00:23:45,4.556
2025-01-01T00:23:50,4.634
2025-01-01T00:23:55,4.586
2025-01-01T00:24:00,4.694
2025-01-01T00:24:05,4.734
2025-01-01T00:24:10,4.732
2025-01-01T00:24:15,4.780
2025-01-01T00:24:20,4.886
2025-01-01T00:24:25,4.897
2025-01-01T00:24:30,4.989
2025-01-01T00:24:35,5.118
2025-01-01T00:24:40,5.101
2025-01-01T00:24:45,5.138
2025-01-01T00:24:50,5.263
2025-01-01T00:24:55,5.318
2025-01-01T00:25:00,5.383
2025-01-01T00:25:05,5.336
2025-01-01T00:25:10,5.405
2025-01-01T00:25:15,5.474
2025-01-01T00:25:20,2.971
2025-01-01T00:25:25,5.521
2025-01-01T00:25:30,5.494
2025-01-01T00:25:35,8.483
2025-01-01T00:25:40,5.447
2025-01-01T00:25:45,5.460
2025-01-01T00:25:50,5.470
2025-01-01T00:25:55,5.393
2025-01-01T00:26:00,5.328
2025-01-01T00:26:05,5.391
2025-01-01T00:26:10,5.249
2025-01-01T00:26:15,5.280
2025-01-01T00:26:20,5.129
2025-01-01T00:26:25,5.085
2025-01-01T00:26:30,5.101
2025-01-01T00:26:35,4.944
2025-01-01T00:26:40,4.898
2025-01-01T00:26:45,4.838
2025-01-01T00:26:50,7.746
2025-01-01T00:26:55,4.735
2025-01-01T00:27:00,4.712
2025-01-01T00:27:05,4.631
2025-01-01T00:27:10,4.579
2025-01-01T00:27:15,4.581
2025-01-01T00:27:20,4.584
2025-01-01T00:27:25,4.583
2025-01-01T00:27:30,4.492
2025-01-01T00:27:35,4.499
2025-01-01T00:27:40,4.501
2025-01-01T00:27:45,4.470
2025-01-01T00:27:50,4.491
2025-01-01T00:27:55,4.581
2025-01-01T00:28:00,4.637
2025-01-01T00:28:05,4.647
2025-01-01T00:28:10,4.715
2025-01-01T00:28:15,4.725
2025-01-01T00:28:20,4.797
2025-01-01T00:28:25,4.763
2025-01-01T00:28:30,4.842
2025-01-01T00:28:35,4.973
