timestamp,voltage_V,humedad
2025-01-01T12:22:50,5.545,78.395
2025-01-01T12:22:55,5.619,79.494
2025-01-01T12:23:05,5.466,77.222
2025-01-01T12:23:15,5.355,75.574
2025-01-01T12:23:20,5.268,74.282
2025-01-01T12:23:25,5.266,74.253
2025-01-01T12:23:30,5.248,73.985
2025-01-01T12:23:35,5.105,71.862
2025-01-01T12:23:40,4.974,69.917
2025-01-01T12:23:45,4.877,68.477
2025-01-01T12:23:50,4.853,68.120
2025-01-01T12:23:55,4.824,67.690
2025-01-01T12:24:00,4.575,63.992
2025-01-01T12:24:05,4.657,65.210
2025-01-01T12:24:10,4.497,62.834
2025-01-01T12:24:15,4.494,62.790
2025-01-01T12:24:20,4.524,63.235
2025-01-01T12:24:25,4.453,62.181
2025-01-01T12:24:30,4.368,60.919
2025-01-01T12:24:40,4.424,61.750
2025-01-01T12:24:45,4.372,60.978
2025-01-01T12:24:50,4.453,62.181
2025-01-01T12:24:55,2.674,35.765
2025-01-01T12:25:00,4.700,65.848
2025-01-01T12:25:05,4.806,67.422
2025-01-01T12:25:15,4.951,69.575
2025-01-01T12:25:25,5.010,70.452
2025-01-01T12:25:30,5.226,73.659
2025-01-01T12:25:40,5.452,77.015
2025-01-01T12:25:45,5.407,76.346
2025-01-01T12:25:50,5.554,78.529
2025-01-01T12:25:55,2.920,39.418
2025-01-01T12:26:00,5.573,78.811
2025-01-01T12:26:10,5.646,79.895
2025-01-01T12:26:15,5.526,78.113
2025-01-01T12:26:20,5.615,79.435
2025-01-01T12:26:25,5.566,78.707
2025-01-01T12:26:30,5.472,77.312
2025-01-01T12:26:35,5.328,75.173
2025-01-01T12:26:40,5.427,76.643
2025-01-01T12:26:45,5.221,73.585
2025-01-01T12:26:50,5.258,74.134
2025-01-01T12:26:55,5.006,70.392
