timestamp,voltage_V,humedad
2025-01-01T12:36:30,4.741,66.457
2025-01-01T12:36:35,4.963,69.754
2025-01-01T12:36:40,4.954,69.620
2025-01-01T12:36:45,5.071,71.357
2025-01-01T12:36:50,5.096,71.728
2025-01-01T12:37:00,5.258,74.134
2025-01-01T12:37:05,5.478,77.401
2025-01-01T12:37:10,5.453,77.029
2025-01-01T12:37:15,5.580,78.915
2025-01-01T12:37:20,5.662,80.133
2025-01-01T12:37:25,5.589,79.049
2025-01-01T12:37:30,5.614,79.420
2025-01-01T12:37:35,5.539,78.306
2025-01-01T12:37:40,5.632,79.687
2025-01-01T12:37:50,5.412,76.421
2025-01-01T12:37:55,5.419,76.525
2025-01-01T12:38:00,5.337,75.307
2025-01-01T12:38:05,5.315,74.980
2025-01-01T12:38:10,5.224,73.629
2025-01-01T12:38:15,5.134,72.293
2025-01-01T12:38:25,4.969,69.843
2025-01-01T12:38:35,4.700,65.848
2025-01-01T12:38:40,4.733,66.338
2025-01-01T12:38:45,4.562,63.799
2025-01-01T12:38:50,4.481,62.597
2025-01-01T12:38:55,4.421,61.706
2025-01-01T12:39:00,4.361,60.815
2025-01-01T12:39:05,4.474,62.493
2025-01-01T12:39:10,4.488,62.701
2025-01-01T12:39:15,4.349,60.637
2025-01-01T12:39:20,4.484,62.641
2025-01-01T12:39:30,4.484,62.641
2025-01-01T12:39:35,4.676,65.492
2025-01-01T12:39:40,4.659,65.240
2025-01-01T12:39:50,4.838,67.898
2025-01-01T12:39:55,4.824,67.690
2025-01-01T12:40:00,5.052,71.075
2025-01-01T12:40:05,8.427,121.189
2025-01-01T12:40:10,5.202,73.302
2025-01-01T12:40:15,5.315,74.980
2025-01-01T12:40:20,5.292,74.639
2025-01-01T12:40:25,5.495,77.653
2025-01-01T12:40:30,5.387,76.049
2025-01-01T12:40:35,5.622,79.539
2025-01-01T12:40:45,5.603,79.257
2025-01-01T12:40:50,5.556,78.559
2025-01-01T12:40:55,5.543,78.366
2025-01-01T12:41:00,5.627,79.613
2025-01-01T12:41:05,5.627,79.613
2025-01-01T12:41:10,5.399,76.228
2025-01-01T12:41:15,5.391,76.109
2025-01-01T12:41:20,5.399,76.228
2025-01-01T12:41:25,5.316,74.995
2025-01-01T12:41:30,5.275,74.386
2025-01-01T12:41:35,5.194,73.184
2025-01-01T12:41:40,5.063,71.238
2025-01-01T12:41:45,8.409,120.922
2025-01-01T12:41:50,4.771,66.903
2025-01-01T12:41:55,8.013,115.042
2025-01-01T12:42:00,4.691,65.715
2025-01-01T12:42:05,4.500,62.879
2025-01-01T12:42:10,4.542,63.502
2025-01-01T12:42:15,4.539,63.458
2025-01-01T12:42:20,4.364,60.859
2025-01-01T12:42:25,4.441,62.003
2025-01-01T12:42:30,4.417,61.646
2025-01-01T12:42:35,4.430,61.839
2025-01-01T12:42:40,4.515,63.102
2025-01-01T12:42:45,2.684,35.914
2025-01-01T12:42:50,4.421,61.706
2025-01-01T12:42:55,4.558,63.740
2025-01-01T12:43:00,4.728,66.264
2025-01-01T12:43:05,4.685,65.626
2025-01-01T12:43:10,4.897,68.774
2025-01-01T12:43:15,4.913,69.011
2025-01-01T12:43:20,8.964,129.162
2025-01-01T12:43:25,5.003,70.348
2025-01-01T12:43:30,5.183,73.020
2025-01-01T12:43:35,5.238,73.837
2025-01-01T12:43:40,5.421,76.554
2025-01-01T12:43:45,5.457,77.089
2025-01-01T12:43:50,5.489,77.564
2025-01-01T12:43:55,5.592,79.093
2025-01-01T12:44:00,5.569,78.752
2025-01-01T12:44:05,5.610,79.361
2025-01-01T12:44:10,3.036,41.141
2025-01-01T12:44:20,5.643,79.851
2025-01-01T12:44:25,5.587,79.019
2025-01-01T12:44:30,5.424,76.599
2025-01-01T12:44:35,5.386,76.035
2025-01-01T12:44:40,5.335,75.277
2025-01-01T12:44:45,5.372,75.827
2025-01-01T12:44:50,5.172,72.857
2025-01-01T12:44:55,5.127,72.189
