timestamp,voltage_V,humedad
2025-01-01T12:20:15,5.519,78.009
2025-01-01T12:20:20,8.654,124.559
2025-01-01T12:20:25,5.228,73.688
2025-01-01T12:20:30,5.000,70.303
2025-01-01T12:20:35,5.000,70.303
2025-01-01T12:20:40,5.000,70.303
2025-01-01T12:20:45,4.839,67.912
2025-01-01T12:20:50,4.765,66.814
2025-01-01T12:21:05,4.000,55.455
2025-01-01T12:21:10,4.000,55.455
2025-01-01T12:21:15,4.000,55.455
2025-01-01T12:21:20,4.000,55.455
2025-01-01T12:21:30,4.000,55.455
2025-01-01T12:21:35,4.000,55.455
2025-01-01T12:21:40,4.000,55.455
2025-01-01T12:21:45,4.000,55.455
2025-01-01T12:21:50,4.602,64.393
2025-01-01T12:22:00,2.000,25.758
2025-01-01T12:22:05,4.810,67.482
2025-01-01T12:22:10,4.734,66.353
2025-01-01T12:22:15,4.000,55.455
2025-01-01T12:22:20,4.920,69.115
2025-01-01T12:22:25,5.000,70.303
2025-01-01T12:22:30,5.211,73.436
2025-01-01T12:22:40,5.000,70.303
2025-01-01T12:22:50,5.469,77.267
2025-01-01T12:22:55,5.459,77.118
2025-01-01T12:23:00,5.610,79.361
2025-01-01T12:23:05,5.504,77.787
2025-01-01T12:23:10,5.000,70.303
2025-01-01T12:23:15,5.592,79.093
2025-01-01T12:23:20,5.542,78.351
2025-01-01T12:23:25,5.525,78.098
2025-01-01T12:23:30,5.000,70.303
2025-01-01T12:23:35,5.345,75.426
2025-01-01T12:23:40,5.000,70.303
2025-01-01T12:23:45,5.266,74.253
2025-01-01T12:23:50,5.130,72.233
2025-01-01T12:23:55,5.000,70.303
