timestamp,voltage_V,humedad
2025-01-01T12:29:45,4.827,67.734
2025-01-01T12:29:50,4.728,66.264
2025-01-01T12:29:55,4.800,67.333
2025-01-01T12:30:00,4.737,66.398
2025-01-01T12:30:05,4.664,65.314
2025-01-01T12:30:10,4.459,62.270
2025-01-01T12:30:15,4.455,62.211
2025-01-01T12:30:20,4.461,62.300
2025-01-01T12:30:25,4.438,61.958
2025-01-01T12:30:30,4.308,60.028
2025-01-01T12:30:35,4.460,62.285
2025-01-01T12:30:40,4.432,61.869
2025-01-01T12:30:45,4.544,63.532
2025-01-01T12:30:50,4.454,62.196
2025-01-01T12:30:55,4.628,64.779
2025-01-01T12:31:10,4.834,67.838
2025-01-01T12:31:15,4.953,69.605
2025-01-01T12:31:20,8.391,120.654
2025-01-01T12:31:25,5.122,72.115
2025-01-01T12:31:30,5.115,72.011
2025-01-01T12:31:40,5.376,75.886
2025-01-01T12:31:50,5.388,76.064
2025-01-01T12:31:55,5.506,77.816
2025-01-01T12:32:00,5.640,79.806
2025-01-01T12:32:05,5.684,80.459
2025-01-01T12:32:10,5.651,79.969
2025-01-01T12:32:15,5.624,79.568
2025-01-01T12:32:20,5.615,79.435
2025-01-01T12:32:25,5.606,79.301
2025-01-01T12:32:30,2.771,37.206
2025-01-01T12:32:35,8.194,117.729
2025-01-01T12:32:40,5.324,75.114
2025-01-01T12:32:45,5.251,74.030
2025-01-01T12:32:50,5.191,73.139
2025-01-01T12:32:55,5.140,72.382
